vendor_id,pickup_date,pickup_time,dropoff_datetime,trip_distance,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,tip_amount,total_amount,dummy_variable
1,4/18/2014,4:42:44 AM,04/18/2014 4:46:25 AM,1,40.7476387,-73.88454437,40.75641251,-73.8931427,0,6,1
2,4/18/2014,9:57:47 PM,04/18/2014 10:37:50 PM,10.65,40.755867,-73.84356689,40.72363281,-73.99385071,0,38,1
1,4/18/2014,11:12:00 AM,04/18/2014 11:41:35 AM,8.8,40.81136322,-73.95776367,40.71578979,-74.00283051,0,30.5,1
2,4/18/2014,8:23:22 PM,04/18/2014 8:28:20 PM,1.55,40.80394363,-73.93773651,40.78885651,-73.9519577,0,7.5,1
2,4/18/2014,5:15:14 PM,04/18/2014 5:31:46 PM,2.09,40.68577194,-73.97309113,40.67955399,-73.93473816,0,13.5,1
2,4/18/2014,9:04:20 AM,04/18/2014 9:17:47 AM,5.97,40.79571533,-73.93552399,40.87285233,-73.91338348,0,19.5,1
2,4/18/2014,1:28:31 PM,04/18/2014 1:33:03 PM,1.2,40.80978012,-73.958992,40.79472733,-73.9662323,0,6.5,1
2,4/18/2014,4:25:50 PM,04/18/2014 4:47:16 PM,4.24,40.80109024,-73.94333649,40.76603317,-73.983078,3.7,22.7,1
2,4/18/2014,10:18:05 PM,04/18/2014 10:21:05 PM,0.86,40.73360062,-73.95478821,40.722332,-73.94998169,1.25,6.75,1
2,4/18/2014,8:24:03 PM,04/18/2014 8:33:10 PM,1.65,40.69351578,-73.96599579,40.69683075,-73.93558502,1.5,11,1
2,4/18/2014,7:21:11 PM,04/18/2014 7:28:01 PM,1.5,40.68448257,-73.99193573,40.67094421,-73.98297119,1,9.5,1
2,4/18/2014,3:38:17 AM,04/18/2014 3:42:07 AM,2.76,40.77010345,-73.91770172,40.77383041,-73.87054443,0,10.5,1
2,4/18/2014,9:20:25 PM,04/18/2014 9:27:04 PM,1.08,40.64787674,-74.00747681,40.67625046,-73.98047638,1.4,8.9,1
1,4/18/2014,4:55:33 PM,04/18/2014 5:02:35 PM,1,40.74769211,-73.88362122,40.75737,-73.88198853,0,8,1
2,4/18/2014,2:19:32 PM,04/18/2014 2:35:34 PM,2.5,40.67537308,-73.97106171,40.69503403,-73.99412537,0,13.5,1
2,4/18/2014,2:12:56 PM,04/18/2014 2:23:23 PM,2.14,40.85991669,-73.88777924,40.8243866,-73.88955688,0,10.5,1
2,4/18/2014,9:50:23 AM,04/18/2014 9:54:33 AM,1.05,40.68470764,-73.97782135,40.6932869,-73.97167969,5,11,1
2,4/18/2014,10:32:54 AM,04/18/2014 10:42:54 AM,2.27,40.81063843,-73.95223999,40.78606033,-73.9516983,1.9,11.9,1
2,4/18/2014,7:27:22 AM,04/18/2014 7:34:01 AM,1.72,40.83093643,-73.93613434,40.81786346,-73.92248535,0,8,1
2,4/18/2014,5:08:21 PM,04/18/2014 5:17:04 PM,1.83,40.74591827,-73.90331268,40.72451401,-73.89871979,0,10,1
2,4/18/2014,9:28:09 PM,04/18/2014 9:31:42 PM,0.9,40.80918503,-73.9487381,40.81770706,-73.96089935,0,6,1
2,4/18/2014,1:33:20 AM,04/18/2014 1:36:14 AM,0.66,40.85188293,-73.93443298,40.84428787,-73.93747711,0,5.5,1
1,4/18/2014,11:12:33 AM,04/18/2014 11:17:20 AM,0.8,40.74980545,-73.86561584,40.75796509,-73.87168121,0,5.5,1
2,4/18/2014,6:22:17 PM,04/18/2014 6:27:34 PM,0.79,40.77587128,-73.91113281,40.77590942,-73.92242432,0,6.5,1
2,4/18/2014,1:46:49 PM,04/18/2014 1:56:42 PM,1.39,40.81027222,-73.9475708,40.80602646,-73.96543121,1.7,10.7,1
2,4/18/2014,4:41:15 PM,04/18/2014 4:50:07 PM,2.18,40.80554581,-73.96205139,40.78160095,-73.98313141,1,12,1
2,4/18/2014,2:19:58 PM,04/18/2014 2:42:57 PM,4.75,40.83464432,-73.9446106,40.77229309,-73.98258972,2,22.5,1
2,4/18/2014,2:11:52 PM,04/18/2014 2:27:39 PM,3.06,40.79636765,-73.9410553,40.81268311,-73.89937592,0,13.5,1
2,4/18/2014,12:14:32 AM,04/18/2014 12:20:31 AM,1.51,40.69016647,-73.99205017,40.68091965,-73.96755219,1.5,9.5,1
2,4/18/2014,8:39:52 PM,04/19/2014 7:41:12 PM,2.74,40.74821091,-73.8792572,40.74195862,-73.87861633,0,15,1
2,4/18/2014,6:11:19 PM,04/18/2014 6:29:34 PM,5.36,40.70365524,-73.99072266,40.7325325,-74.00655365,3.9,23.9,1
2,4/18/2014,7:39:38 AM,04/18/2014 7:53:23 AM,3.16,40.71195221,-73.962883,40.70442581,-73.98651123,3.12,16.12,1
2,4/18/2014,11:07:51 PM,04/18/2014 11:15:33 PM,1.65,40.79114532,-73.95121002,40.79970551,-73.96614075,0,9,1
2,4/18/2014,9:40:57 AM,04/18/2014 9:42:58 AM,0.48,40.80052185,-73.93527985,40.80564117,-73.93640137,0,4,1
2,4/18/2014,1:37:26 AM,04/18/2014 1:59:15 AM,10.36,40.76411057,-73.91531372,40.70867157,-74.0072403,3,34,1
2,4/18/2014,11:00:27 AM,04/18/2014 11:06:51 AM,1.21,40.74371719,-73.95861816,40.73303604,-73.95489502,0,7.5,1
2,4/18/2014,2:24:35 AM,04/18/2014 2:34:04 AM,2.09,40.81715775,-73.95690918,40.79279709,-73.96737671,0,10.5,1
2,4/18/2014,11:47:52 PM,04/19/2014 12:14:32 AM,7.25,40.80738831,-73.95316315,40.73379517,-74.0025177,5.2,31.7,1
2,4/18/2014,4:50:17 PM,04/18/2014 5:18:51 PM,10.84,40.79006577,-73.95204163,40.76010132,-73.81741333,0,40.83,1
1,4/18/2014,9:20:56 PM,04/18/2014 9:24:22 PM,0.7,40.76077652,-73.92289734,40.76439285,-73.91350555,0,5.5,1
2,4/18/2014,10:05:25 AM,04/18/2014 10:39:09 AM,6.28,40.7134285,-73.82901001,40.66770554,-73.75146484,5.38,27.38,1
2,4/18/2014,4:32:16 PM,04/18/2014 4:41:04 PM,1.11,40.8053627,-73.93940735,40.81415939,-73.95275879,0,9,1
2,4/18/2014,9:44:18 PM,04/18/2014 9:58:24 PM,3.79,40.75845337,-73.84490967,40.78796768,-73.84406281,4.5,20,1
2,4/18/2014,3:00:35 PM,04/18/2014 3:09:33 PM,1.27,40.80497742,-73.93896484,40.80677414,-73.9463501,0,7.5,1
2,4/18/2014,6:56:23 PM,04/18/2014 7:15:03 PM,4.67,40.69007111,-73.98693085,40.71892548,-73.95862579,3.8,23.3,1
2,4/18/2014,9:52:31 AM,04/18/2014 9:52:36 AM,4.24,40.72771072,-73.85462952,40.72770309,-73.85462189,0,16,1
1,4/18/2014,10:30:07 PM,04/18/2014 10:41:12 PM,2.1,40.6755867,-73.9809494,40.65077209,-74.00443268,0,11,1
2,4/18/2014,8:12:52 PM,04/18/2014 8:20:00 PM,1.29,40.82213211,-73.95375824,40.80580521,-73.95815277,0,8,1
1,4/18/2014,3:00:39 PM,04/18/2014 3:05:48 PM,0.7,40.79805374,-73.93986511,40.80501556,-73.93868256,0,6,1
2,4/18/2014,5:52:33 PM,04/18/2014 5:55:00 PM,0.31,40.78523254,-73.94906616,40.78789139,-73.95346069,0,5,1
2,4/18/2014,2:53:37 PM,04/18/2014 3:02:00 PM,1.45,40.8194313,-73.92684174,40.82885742,-73.92402649,0,8.5,1
2,4/18/2014,4:14:42 PM,04/18/2014 4:24:16 PM,1.25,40.81558609,-73.93663025,40.8033905,-73.94491577,0,9.5,1
2,4/18/2014,3:34:28 PM,04/18/2014 3:35:23 PM,0.1,40.80648804,-73.94252777,40.80487061,-73.91207123,0,15,1
1,4/18/2014,10:29:56 PM,04/18/2014 10:37:03 PM,1.3,40.77565384,-73.91014862,40.76947021,-73.88982391,0,8,1
2,4/18/2014,12:51:02 AM,04/18/2014 1:01:41 AM,3.1,40.75931549,-73.83067322,40.74834824,-73.87702179,0,12,1
2,4/18/2014,11:43:06 PM,04/18/2014 11:50:01 PM,1.03,40.75289917,-73.93273926,40.7178688,-73.95793152,0,7,1
2,4/18/2014,9:09:36 AM,04/18/2014 9:20:19 AM,3.72,40.79348373,-73.94316864,40.80948639,-73.94342804,0,13.5,1
1,4/18/2014,11:49:27 PM,04/18/2014 11:57:14 PM,1,40.68928909,-73.98106384,40.67615509,-73.97990417,0,8,1
1,4/18/2014,7:47:23 PM,04/18/2014 7:52:27 PM,0.8,40.66625595,-73.9821701,40.65969467,-73.97730255,0,7,1
1,4/18/2014,9:39:49 PM,04/18/2014 9:48:52 PM,2.3,40.68824387,-73.96618652,40.71463776,-73.96675873,2.1,12.6,1
2,4/18/2014,8:18:37 AM,04/18/2014 8:24:58 AM,1.03,40.84941483,-73.90571594,40.84628677,-73.89307404,0,7,1
2,4/18/2014,5:42:29 PM,04/18/2014 5:45:51 PM,0.82,40.79089355,-73.9511795,40.80104065,-73.9493866,0,6.5,1
2,4/18/2014,8:50:31 PM,04/18/2014 9:17:41 PM,6.37,40.74776077,-73.95659637,40.7431488,-74.00003052,4.7,28.7,1
1,4/18/2014,7:20:52 PM,04/18/2014 7:39:24 PM,4.7,40.69813156,-73.99269867,40.74879837,-74.00340271,3.7,22.2,1
1,4/18/2014,1:34:32 AM,04/18/2014 1:41:45 AM,2.1,40.72134018,-73.84427643,40.70541382,-73.81465149,0,10,1
1,4/18/2014,11:23:25 AM,04/18/2014 11:37:56 AM,2.3,40.69387054,-73.95029449,40.72238541,-73.94007111,2.5,15,1
2,4/18/2014,3:39:54 AM,04/18/2014 3:56:35 AM,3.42,40.71652603,-73.96159363,40.67660522,-73.96379852,0,20.5,1
2,4/18/2014,6:28:29 PM,04/18/2014 6:49:33 PM,3.17,40.80548096,-73.93908691,40.82782364,-73.94086456,3.3,20.3,1
2,4/18/2014,8:53:35 AM,04/18/2014 9:01:21 AM,1.87,40.8758049,-73.85009766,40.86758804,-73.82990265,0,8.5,1
1,4/18/2014,2:01:39 PM,04/18/2014 2:46:09 PM,5.2,40.73719025,-73.86421204,40.70207977,-73.80802917,0,28.5,1
2,4/18/2014,12:19:28 AM,04/18/2014 12:30:36 AM,4.17,40.69060135,-73.99285126,40.7177887,-73.94120026,3,18.5,1
2,4/18/2014,12:43:06 AM,04/18/2014 12:59:40 AM,3.72,40.72183228,-73.95800018,40.69157028,-73.9165802,0,15.5,1
2,4/18/2014,8:38:59 PM,04/18/2014 8:42:17 PM,0.89,40.7203064,-73.84471893,40.71799088,-73.85684967,0,6,1
2,4/18/2014,1:42:03 AM,04/18/2014 1:44:49 AM,0.68,40.77033997,-73.91802979,40.77625656,-73.92828369,0,5.5,1
2,4/18/2014,12:50:48 PM,04/18/2014 1:03:58 PM,2.43,40.74440384,-73.927742,40.76116562,-73.92349243,0,9.5,1
2,4/18/2014,4:03:26 PM,04/18/2014 4:10:01 PM,0.96,40.73283386,-73.86381531,40.74196625,-73.87216949,0,7.5,1
2,4/18/2014,11:37:19 PM,04/18/2014 11:38:58 PM,0.37,40.80859375,-73.96334076,40.8130188,-73.96161652,0.8,5.3,1
1,4/18/2014,1:23:38 AM,04/18/2014 1:28:08 AM,0.6,40.71018982,-73.96482086,40.71204758,-73.95654297,1.2,7.2,1
2,4/18/2014,11:40:37 PM,04/18/2014 11:48:03 PM,1.41,40.75870132,-73.91923523,40.77561951,-73.90504456,0,8,1
2,4/18/2014,11:22:25 PM,04/18/2014 11:45:58 PM,5.29,40.68474579,-73.9779129,40.65670776,-73.91364288,0,20.5,1
2,4/18/2014,2:55:22 PM,04/18/2014 3:00:47 PM,0.98,40.80680847,-73.96087646,40.79615021,-73.96941376,0,6.5,1
1,4/18/2014,10:08:40 AM,04/18/2014 10:22:52 AM,2.7,40.82458115,-73.91511536,40.81653595,-73.94981384,0,13,1
2,4/18/2014,6:01:57 PM,04/18/2014 6:17:20 PM,2.96,40.69007111,-73.98693085,40.65763855,-73.95664978,0,14.5,1
2,4/18/2014,8:23:44 PM,04/18/2014 8:32:18 PM,2.02,40.75298691,-73.91106415,40.76679611,-73.89402008,0,10,1
2,4/18/2014,9:56:37 AM,04/18/2014 10:03:40 AM,1.41,40.8096962,-73.92420959,40.8066864,-73.94284821,0,8,1
2,4/18/2014,3:26:12 PM,04/18/2014 3:34:06 PM,1.11,40.68875122,-73.92061615,40.68893814,-73.909729,0,6.5,1
2,4/18/2014,2:37:33 PM,04/18/2014 2:56:49 PM,8.15,40.83131409,-73.94248199,40.7736702,-73.87046051,4,35.83,1
1,4/18/2014,11:19:30 PM,04/18/2014 11:27:11 PM,1.6,40.68616867,-73.97402954,40.68352127,-73.94699097,1,9.5,1
2,4/18/2014,10:46:47 AM,04/18/2014 11:12:49 AM,17.36,40.81096268,-73.93921661,40.64173508,-73.78871918,11.47,69.3,1
2,4/18/2014,1:52:28 PM,04/18/2014 2:12:18 PM,4.48,40.67767334,-73.958992,40.67330551,-73.88494873,0,18,1
1,4/18/2014,9:04:04 PM,04/18/2014 9:10:25 PM,0.8,40.68838882,-73.94509125,40.68012238,-73.94948578,0,7,1
1,4/18/2014,9:34:41 AM,04/18/2014 9:47:34 AM,3.2,40.80512619,-73.93884277,40.78092957,-73.97265625,0,13,1
2,4/18/2014,12:37:22 PM,04/18/2014 12:55:26 PM,3.45,40.71705627,-73.95641327,40.72844315,-74.00362396,3,18.5,1
1,4/18/2014,1:25:50 PM,04/18/2014 1:40:54 PM,2.3,40.73273087,-73.86371613,40.75584412,-73.88637543,0,12.5,1
2,4/18/2014,6:59:14 PM,04/18/2014 7:01:51 PM,0.71,40.7839241,-73.94617462,40.81725693,-73.93870544,0,6,1
2,4/18/2014,5:14:53 PM,04/18/2014 5:22:19 PM,1.16,40.68658066,-73.97454071,40.68088531,-73.95426941,0,8.5,1
1,4/18/2014,8:52:41 PM,04/18/2014 9:26:40 PM,9.9,40.77529907,-73.9095459,40.72856903,-74.00444794,3.4,37.4,1
2,4/18/2014,9:00:08 AM,04/18/2014 9:03:55 AM,0.56,40.78683472,-73.94533539,40.78794098,-73.95349884,1,6,1
2,4/18/2014,12:05:15 PM,04/18/2014 12:13:11 PM,2.43,40.72607422,-73.93934631,40.74799728,-73.9772644,2.87,17.7,1
2,4/18/2014,7:01:29 PM,04/18/2014 7:07:27 PM,0.97,40.71461868,-73.83194733,40.70332718,-73.83242035,0,7.5,1
2,4/18/2014,9:17:01 PM,04/18/2014 9:22:04 PM,0.9,40.72915649,-73.95735168,40.72234726,-73.9473114,0,6.5,1
2,4/18/2014,3:29:09 PM,04/18/2014 3:57:52 PM,9.99,40.86024094,-73.93094635,40.7518959,-73.99301147,4,38,1
2,4/18/2014,8:15:18 PM,04/18/2014 8:23:42 PM,0.94,40.6914711,-73.98730469,40.68312454,-73.98765564,0,8,1
2,4/18/2014,9:03:09 AM,04/18/2014 9:09:15 AM,2.61,40.74697113,-73.89181519,40.77038956,-73.87519836,1.9,11.9,1
2,4/18/2014,12:31:54 AM,04/18/2014 12:45:26 AM,6.59,40.74688721,-73.89094543,40.76660156,-73.82601929,4.1,25.1,1
2,4/18/2014,6:09:35 PM,04/18/2014 6:25:04 PM,5.1,40.73780823,-73.88154602,40.75802231,-73.93190765,0,18.5,1
1,4/18/2014,9:50:03 PM,04/18/2014 10:00:18 PM,1.6,40.68998337,-73.99446869,40.67617798,-73.97180939,2,12,1
2,4/18/2014,8:45:51 PM,04/18/2014 9:01:55 PM,3.11,40.75009537,-73.86162567,40.76209259,-73.92523193,0,14.5,1
2,4/18/2014,7:17:39 AM,04/18/2014 7:33:54 AM,4.79,40.83233261,-73.91326141,40.79406357,-73.96685791,3.3,20.3,1
2,4/18/2014,7:16:51 PM,04/18/2014 7:35:55 PM,3.36,40.69388199,-73.96659088,40.68145752,-73.91152954,3.88,19.88,1
1,4/18/2014,12:56:54 PM,04/18/2014 1:30:30 PM,4.9,40.71934509,-73.96433258,40.74055099,-74.00569153,4.8,28.8,1
1,4/18/2014,4:41:06 PM,04/18/2014 4:48:59 PM,1.1,40.74970245,-73.88524628,40.76006699,-73.87814331,0,8.5,1
2,4/18/2014,6:57:45 PM,04/18/2014 7:04:41 PM,1.41,40.74732208,-73.88622284,40.74519348,-73.90453339,0,8.5,1
2,4/18/2014,8:18:09 PM,04/18/2014 8:26:31 PM,1.56,40.84867096,-73.90314484,40.87265778,-73.90483093,0,8.5,1
2,4/18/2014,11:51:27 AM,04/18/2014 12:03:15 PM,1.92,40.74718857,-73.89255524,40.73314285,-73.86402893,0,10.5,1
2,4/18/2014,7:45:09 PM,04/18/2014 7:59:14 PM,3.65,40.76260376,-73.92680359,40.72631836,-73.95626068,0,15.5,1
2,4/18/2014,12:12:34 AM,04/18/2014 12:12:37 AM,0.71,40.71604538,-73.82159424,40.71606064,-73.82159424,1,6.5,1
2,4/18/2014,2:58:20 PM,04/18/2014 2:59:56 PM,0.32,40.87451935,-73.87944794,40.81202316,-73.94223022,0,4,1
2,4/18/2014,8:41:08 AM,04/18/2014 8:55:13 AM,2.82,40.74762726,-73.88408661,40.76353073,-73.92857361,0,13,1
1,4/18/2014,8:51:05 AM,04/18/2014 9:01:08 AM,1.4,40.74842453,-73.87742615,40.7681427,-73.87621307,0,9,1
2,4/18/2014,10:17:09 PM,04/18/2014 10:34:38 PM,4.15,40.68273163,-73.97660065,40.72220993,-73.95720673,3.3,20.3,1
2,4/18/2014,6:51:08 AM,04/18/2014 6:55:54 AM,0.96,40.81193542,-73.95687866,40.81526947,-73.94569397,0,6,1
2,4/18/2014,4:37:51 PM,04/18/2014 4:52:57 PM,2.48,40.80712509,-73.94404602,40.79744339,-73.96635437,0,13.5,1
2,4/18/2014,7:34:32 PM,04/18/2014 7:42:21 PM,0.93,40.80549622,-73.94007111,40.81495285,-73.94387054,0,8.5,1
1,4/18/2014,9:55:16 AM,04/18/2014 10:02:04 AM,1.1,40.81281281,-73.94926453,40.80487061,-73.93865967,0,7,1
2,4/18/2014,8:23:48 PM,04/18/2014 8:34:44 PM,2.64,40.82786179,-73.92575836,40.86240387,-73.90518951,0,12,1
2,4/18/2014,12:10:45 AM,04/18/2014 12:19:08 AM,2.46,40.71055603,-73.96382904,40.72335815,-73.99380493,2,12.5,1
2,4/18/2014,5:20:24 PM,04/18/2014 5:24:41 PM,0.85,40.81172943,-73.94642639,40.80367279,-73.95552063,0,7,1
2,4/18/2014,5:14:40 PM,04/18/2014 5:25:20 PM,1.49,40.76211548,-73.9098053,40.75833893,-73.92946625,0,10,1
1,4/18/2014,2:32:21 PM,04/18/2014 2:39:53 PM,1.1,40.68405151,-73.97694397,40.6937027,-73.98873138,0,7.5,1
2,4/18/2014,8:25:17 AM,04/18/2014 8:30:31 AM,0.91,40.73677063,-73.86584473,40.74933624,-73.86952209,0,6.5,1
2,4/18/2014,5:12:55 PM,04/18/2014 5:29:23 PM,2.49,40.68916321,-73.98132324,40.68008041,-74.00576782,2.7,16.7,1
2,4/18/2014,3:35:53 PM,04/18/2014 3:42:57 PM,3.1,40.74655151,-73.89092255,40.77402115,-73.87097931,2.2,13.7,1
2,4/18/2014,4:27:55 PM,04/18/2014 4:30:53 PM,0.75,40.74467087,-73.88671875,40.74039841,-73.89395142,2,8,1
2,4/18/2014,9:45:27 PM,04/18/2014 9:51:57 PM,1.09,40.8114357,-73.94664001,40.80079269,-73.95826721,0,7.5,1
2,4/18/2014,9:36:12 PM,04/18/2014 9:47:27 PM,2.06,40.74669266,-73.89045715,40.76567841,-73.87891388,0,10.5,1
2,4/18/2014,12:55:10 AM,04/18/2014 1:01:25 AM,1.32,40.72992325,-73.95783997,40.71730423,-73.95616913,1.5,9.5,1
2,4/18/2014,10:03:54 PM,04/18/2014 10:09:00 PM,0.77,40.7623024,-73.91957855,40.75769806,-73.91226959,1.2,7.7,1
2,4/18/2014,7:25:51 PM,04/18/2014 7:38:07 PM,4.94,40.70242691,-73.98722076,40.73740387,-73.98005676,1,18.5,1
2,4/18/2014,9:57:10 PM,04/18/2014 10:19:06 PM,4.25,40.70227814,-73.98690796,40.74139786,-73.99398041,3.7,22.7,1
2,4/18/2014,4:06:08 PM,04/18/2014 4:24:42 PM,4.72,40.74192429,-73.88124084,40.76532745,-73.81188202,0,18.5,1
2,4/18/2014,4:22:02 PM,04/18/2014 4:35:34 PM,2.89,40.80505371,-73.93886566,40.77080154,-73.95688629,1,15,1
2,4/18/2014,7:10:45 PM,04/18/2014 7:19:40 PM,1.41,40.78551483,-73.95009613,40.79400635,-73.94004059,0,9.5,1
2,4/18/2014,9:27:06 PM,04/18/2014 9:31:09 PM,0.97,40.87709808,-73.86567688,40.87110519,-73.85102081,0,6.5,1
1,4/18/2014,4:10:21 PM,04/18/2014 4:28:00 PM,3.6,40.82401657,-73.94460297,40.78026581,-73.96138,3.3,19.8,1
2,4/18/2014,11:14:36 PM,04/18/2014 11:22:32 PM,1.18,40.69229889,-73.98719788,40.68264389,-73.99320221,1.5,9.5,1
2,4/18/2014,8:19:47 PM,04/18/2014 8:32:23 PM,5.76,40.74213791,-73.95433807,40.7025528,-73.99079132,3.7,22.7,1
2,4/18/2014,3:36:59 PM,04/18/2014 3:52:33 PM,4.3,40.74645233,-73.89069366,40.75461578,-73.81710052,0,16.5,1
2,4/18/2014,9:47:00 PM,04/18/2014 9:57:30 PM,2.87,40.69267273,-73.94002533,40.680439,-73.97481537,0,12,1
2,4/18/2014,9:37:18 PM,04/18/2014 9:40:48 PM,0.81,40.82512283,-73.9083252,40.81642151,-73.91716766,0,6,1
2,4/18/2014,5:18:31 PM,04/18/2014 5:26:11 PM,0.93,40.76763153,-73.91195679,40.75541306,-73.88610077,0,8,1
2,4/18/2014,4:39:06 PM,04/18/2014 4:58:18 PM,2.93,40.57554245,-73.994133,40.73144531,-73.98566437,3,18.5,1
2,4/18/2014,10:56:37 AM,04/18/2014 11:13:59 AM,2.69,40.69413757,-73.95600891,40.7038765,-73.98711395,0,14,1
1,4/18/2014,1:27:50 AM,04/18/2014 1:34:20 AM,2.2,40.68846893,-73.98060608,40.67394257,-73.9500351,0,9.5,1
2,4/18/2014,7:21:53 PM,04/18/2014 7:26:55 PM,1.44,40.67625427,-73.98387909,40.66090012,-73.99420166,0,8,1
2,4/18/2014,9:56:34 AM,04/18/2014 9:59:45 AM,0.49,40.79778671,-73.93959045,40.79572678,-73.93202209,0,5,1
2,4/18/2014,7:56:58 PM,04/18/2014 8:06:17 PM,1.51,40.7990303,-73.94125366,40.8144455,-73.94165802,0,10,1
2,4/18/2014,8:57:36 PM,04/18/2014 9:04:50 PM,1.52,40.72113037,-73.84403992,40.74034882,-73.85425568,0,8.5,1
2,4/18/2014,10:40:36 AM,04/18/2014 10:52:40 AM,2.66,40.85599518,-73.88821411,40.83360291,-73.91598511,0,12,1
1,4/18/2014,2:22:30 AM,04/18/2014 2:27:05 AM,0.5,40.72224808,-73.95759583,40.71841431,-73.95709229,0,6,1
2,4/18/2014,11:07:41 PM,04/18/2014 11:25:26 PM,5.92,40.73960114,-73.8996582,40.77604294,-73.95626068,0,20.5,1
2,4/18/2014,6:48:33 PM,04/18/2014 6:57:41 PM,1.95,40.68540192,-73.97616577,40.70230865,-73.98269653,1.9,11.9,1
2,4/18/2014,2:18:56 PM,04/18/2014 2:24:31 PM,0.67,40.81723022,-73.9598999,40.80891037,-73.96347046,1,6.5,1
2,4/18/2014,1:01:08 AM,04/18/2014 1:08:49 AM,1.42,40.69522858,-73.93062592,40.69445419,-73.93071747,1.5,9.5,1
2,4/18/2014,8:32:09 PM,04/18/2014 9:00:24 PM,5.77,40.72495651,-73.9515152,40.74633789,-74.0010376,5.62,28.62,1
2,4/18/2014,2:16:53 AM,04/18/2014 2:36:21 AM,11.1,40.71016312,-73.96373749,40.82323074,-73.94095612,8,40.5,1
1,4/18/2014,3:11:21 PM,04/18/2014 3:18:10 PM,1.4,40.81313324,-73.95632172,40.80021667,-73.94685364,0,8,1
2,4/18/2014,5:27:20 PM,04/18/2014 5:41:42 PM,3.12,40.80416489,-73.9376297,40.78422928,-73.97375488,3.38,17.38,1
2,4/18/2014,9:41:13 PM,04/18/2014 10:12:02 PM,8.42,40.69005203,-73.99383545,40.76269531,-73.98027039,6,36.5,1
2,4/18/2014,1:48:52 PM,04/18/2014 2:05:13 PM,4.25,40.83472824,-73.91775513,40.79124832,-73.94399261,0,15.5,1
2,4/18/2014,4:31:49 PM,04/18/2014 4:46:57 PM,2.85,40.80333328,-73.95226288,40.837677,-73.9437561,0,14,1
1,4/18/2014,12:08:22 PM,04/18/2014 12:13:49 PM,0.8,40.68299103,-73.95940399,40.68827438,-73.96538544,1.2,7.2,1
2,4/18/2014,3:43:39 AM,04/18/2014 3:48:11 AM,0.81,40.75964737,-73.82979584,40.7667923,-73.8249054,0,6,1
2,4/18/2014,9:37:18 AM,04/18/2014 9:40:34 AM,0.68,40.74549103,-73.90342712,40.74690247,-73.89149475,0,5,1
1,4/18/2014,2:45:36 AM,04/18/2014 2:50:57 AM,1.2,40.6785965,-73.94991302,40.67378235,-73.94026184,1.4,8.4,1
2,4/18/2014,10:16:53 PM,04/18/2014 10:22:34 PM,1.09,40.68663025,-73.97523499,40.69319534,-73.96951294,0,7,1
2,4/18/2014,10:22:55 PM,04/18/2014 10:27:33 PM,1.19,40.7996254,-73.93262482,40.80855179,-73.91876984,0,7,1
1,4/18/2014,10:20:56 PM,04/18/2014 10:27:06 PM,2,40.74891663,-73.89189911,40.76807785,-73.89333344,0,9,1
2,4/18/2014,10:23:32 PM,04/18/2014 10:43:28 PM,7.9,40.82075119,-73.91266632,40.88982773,-73.85936737,0,25,1
1,4/18/2014,1:09:13 AM,04/18/2014 1:31:51 AM,8.6,40.74807358,-73.88574219,40.67019272,-73.94771576,0,28,1
2,4/18/2014,2:11:49 PM,04/18/2014 2:14:57 PM,0.51,40.74903488,-73.89079285,40.75174332,-73.88392639,0,4.5,1
2,4/18/2014,5:39:23 PM,04/18/2014 5:41:33 PM,0.57,40.69693375,-73.93579102,40.6954689,-73.94858551,0,5.5,1
2,4/18/2014,9:56:30 AM,04/18/2014 10:02:26 AM,1.39,40.80385971,-73.93617249,40.78874207,-73.94078064,0,7,1
2,4/18/2014,6:55:26 PM,04/18/2014 7:09:51 PM,1.61,40.68434525,-73.97766876,40.67784119,-73.9858017,0,12.5,1
2,4/18/2014,3:28:27 PM,04/18/2014 3:54:59 PM,6.15,40.79605865,-73.9356308,40.76072311,-73.99092865,0,24.5,1
2,4/18/2014,2:18:38 AM,04/18/2014 2:34:40 AM,4.27,40.7221489,-73.95761871,40.73641586,-73.98178864,0,16.5,1
1,4/18/2014,6:41:59 PM,04/18/2014 7:18:23 PM,7.5,40.67987442,-73.93899536,40.74213028,-74.00462341,3,34,1
2,4/18/2014,8:10:06 PM,04/18/2014 8:30:30 PM,3.91,40.72986603,-73.95425415,40.7185936,-73.99481201,2.5,20,1
2,4/18/2014,9:55:15 PM,04/18/2014 10:05:55 PM,1.57,40.70797348,-73.94571686,40.69144058,-73.95457458,0,10,1
2,4/18/2014,11:35:20 AM,04/18/2014 11:41:50 AM,1.77,40.70246887,-73.99092865,40.71456146,-74.002388,1.5,9.5,1
1,4/18/2014,9:20:56 PM,04/18/2014 9:27:04 PM,1.4,40.81915283,-73.92976379,40.80955124,-73.90945435,0,8,1
2,4/18/2014,6:56:53 PM,04/18/2014 7:07:21 PM,1.86,40.74668503,-73.89152527,40.75141144,-73.86253357,0,10.5,1
2,4/18/2014,4:39:46 PM,04/18/2014 4:52:16 PM,4.64,40.83278275,-73.86060333,40.86756134,-73.82817841,0,16.5,1
2,4/18/2014,8:39:49 PM,04/18/2014 8:42:05 PM,0.5,40.67413712,-73.97568512,40.66913223,-73.97396088,0,5,1
